time,Obj1,Obj2,Obj3,
2024-05-08 15:29:16:009,
2024-05-08 15:29:16:033,
2024-05-08 15:29:16:058,
2024-05-08 15:29:16:083,
2024-05-08 15:29:16:111,
2024-05-08 15:29:24:656,id=386496144C781D77536130A25FC15593_0 x=331694.285011 y=423572.6719 z=237.692882,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331589.731051 y=423431.013714 z=235.212709,
2024-05-08 15:29:24:681,id=386496144C781D77536130A25FC15593_0 x=331693.750152 y=423573.055526 z=237.709532,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331589.225055 y=423431.434425 z=235.230601,
2024-05-08 15:29:24:708,id=386496144C781D77536130A25FC15593_0 x=331693.20915 y=423573.443559 z=237.726383,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331588.713237 y=423431.859978 z=235.248705,
2024-05-08 15:29:24:733,id=386496144C781D77536130A25FC15593_0 x=331692.706842 y=423573.803839 z=237.742018,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331588.238051 y=423432.255073 z=235.265511,
2024-05-08 15:29:24:759,id=386496144C781D77536130A25FC15593_0 x=331692.179388 y=423574.182153 z=237.758444,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331587.739031 y=423432.669984 z=235.283159,
2024-05-08 15:29:24:785,id=386496144C781D77536130A25FC15593_0 x=331691.656996 y=423574.556838 z=237.774709,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331587.244834 y=423433.080886 z=235.300638,
2024-05-08 15:29:24:810,id=386496144C781D77536130A25FC15593_0 x=331691.138448 y=423574.928765 z=237.790855,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331586.754267 y=423433.488769 z=235.317992,
2024-05-08 15:29:24:837,id=386496144C781D77536130A25FC15593_0 x=331690.597315 y=423575.316892 z=237.807705,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331586.242336 y=423433.914415 z=235.336093,
2024-05-08 15:29:24:862,id=386496144C781D77536130A25FC15593_0 x=331690.087921 y=423575.682253 z=237.823566,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331585.760413 y=423434.315112 z=235.353137,
2024-05-08 15:29:24:888,id=386496144C781D77536130A25FC15593_0 x=331689.589037 y=423576.040077 z=237.839096,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331585.288463 y=423434.707516 z=235.369838,
2024-05-08 15:29:24:912,id=386496144C781D77536130A25FC15593_0 x=331689.07603 y=423576.40803 z=237.855072,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331584.803122 y=423435.111054 z=235.386999,
2024-05-08 15:29:24:943,id=386496144C781D77536130A25FC15593_0 x=331688.449737 y=423576.857237 z=237.87457,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331584.210633 y=423435.603681 z=235.407948,
2024-05-08 15:29:24:968,id=386496144C781D77536130A25FC15593_0 x=331687.952336 y=423577.213997 z=237.890062,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331583.740065 y=423435.994936 z=235.424596,
2024-05-08 15:29:24:993,id=386496144C781D77536130A25FC15593_0 x=331687.423761 y=423577.593116 z=237.906517,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331583.239998 y=423436.410718 z=235.442287,
2024-05-08 15:29:25:021,id=386496144C781D77536130A25FC15593_0 x=331686.866877 y=423577.99254 z=237.923857,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331582.713182 y=423436.84874 z=235.460916,
2024-05-08 15:29:25:045,id=386496144C781D77536130A25FC15593_0 x=331686.374116 y=423578.345972 z=237.939197,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331582.246995 y=423437.236353 z=235.477401,
2024-05-08 15:29:25:071,id=386496144C781D77536130A25FC15593_0 x=331685.835843 y=423578.732047 z=237.955952,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331581.737766 y=423437.659753 z=235.495418,
2024-05-08 15:29:25:097,id=386496144C781D77536130A25FC15593_0 x=331685.303473 y=423579.113888 z=237.972533,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331581.234133 y=423438.0785 z=235.513224,
2024-05-08 15:29:25:124,id=386496144C781D77536130A25FC15593_0 x=331684.772415 y=423579.494788 z=237.989068,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331580.731715 y=423438.496237 z=235.531001,
2024-05-08 15:29:25:150,id=386496144C781D77536130A25FC15593_0 x=331684.24826 y=423579.870737 z=238.005394,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331580.235843 y=423438.908531 z=235.548533,
2024-05-08 15:29:25:175,id=386496144C781D77536130A25FC15593_0 x=331683.733284 y=423580.240103 z=238.021424,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331579.748665 y=423439.313597 z=235.565766,
2024-05-08 15:29:25:200,id=386496144C781D77536130A25FC15593_0 x=331683.235444 y=423580.597177 z=238.036925,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331579.27768 y=423439.705198 z=235.582426,
2024-05-08 15:29:25:227,id=386496144C781D77536130A25FC15593_0 x=331682.687998 y=423580.989832 z=238.05397,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331578.759756 y=423440.135828 z=235.600743,
2024-05-08 15:29:25:252,id=386496144C781D77536130A25FC15593_0 x=331682.160148 y=423581.368431 z=238.070399,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331578.260403 y=423440.551017 z=235.618407,
2024-05-08 15:29:25:277,id=386496144C781D77536130A25FC15593_0 x=331681.656022 y=423581.730014 z=238.086101,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331577.783479 y=423440.947557 z=235.635276,
2024-05-08 15:29:25:304,id=386496144C781D77536130A25FC15593_0 x=331681.106446 y=423582.124197 z=238.103216,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331577.263547 y=423441.379855 z=235.653663,
2024-05-08 15:29:25:331,id=386496144C781D77536130A25FC15593_0 x=331680.567184 y=423582.51098 z=238.120006,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331576.753393 y=423441.804024 z=235.671706,
2024-05-08 15:29:25:358,id=386496144C781D77536130A25FC15593_0 x=331680.010695 y=423582.910121 z=238.137331,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331576.226921 y=423442.241761 z=235.690325,
2024-05-08 15:29:25:385,id=386496144C781D77536130A25FC15593_0 x=331679.470389 y=423583.297654 z=238.154156,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331575.71576 y=423442.666767 z=235.708404,
2024-05-08 15:29:25:412,id=386496144C781D77536130A25FC15593_0 x=331678.928642 y=423583.686221 z=238.171021,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331575.203265 y=423443.092883 z=235.726527,
2024-05-08 15:29:25:436,id=386496144C781D77536130A25FC15593_0 x=331678.435152 y=423584.040176 z=238.186387,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331574.736399 y=423443.48106 z=235.743044,
2024-05-08 15:29:25:464,id=386496144C781D77536130A25FC15593_0 x=331677.871315 y=423584.444587 z=238.203941,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331574.202987 y=423443.924567 z=235.761913,
2024-05-08 15:29:25:490,id=386496144C781D77536130A25FC15593_0 x=331677.342151 y=423584.824129 z=238.220422,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331573.702355 y=423444.340819 z=235.779614,
2024-05-08 15:29:25:515,id=386496144C781D77536130A25FC15593_0 x=331676.851425 y=423585.176101 z=238.235698,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331573.238101 y=423444.726823 z=235.79603,
2024-05-08 15:29:25:539,id=386496144C781D77536130A25FC15593_0 x=331676.326929 y=423585.552294 z=238.252028,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331572.741931 y=423445.139365 z=235.813584,
2024-05-08 15:29:25:568,id=386496144C781D77536130A25FC15593_0 x=331675.753216 y=423585.963788 z=238.269893,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331572.19916 y=423445.590654 z=235.832784,
2024-05-08 15:29:25:595,id=386496144C781D77536130A25FC15593_0 x=331675.197833 y=423586.362136 z=238.287182,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331571.673741 y=423446.027516 z=235.851367,
2024-05-08 15:29:25:621,id=386496144C781D77536130A25FC15593_0 x=331674.684965 y=423586.729989 z=238.303153,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331571.188545 y=423446.430933 z=235.868524,
2024-05-08 15:29:25:647,id=386496144C781D77536130A25FC15593_0 x=331674.137769 y=423587.122464 z=238.320193,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331570.670875 y=423446.861351 z=235.886839,
2024-05-08 15:29:25:672,id=386496144C781D77536130A25FC15593_0 x=331673.62657 y=423587.48912 z=238.336109,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331570.187258 y=423447.263456 z=235.903944,
2024-05-08 15:29:25:700,id=386496144C781D77536130A25FC15593_0 x=331673.074332 y=423587.885212 z=238.353304,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331569.664817 y=423447.697841 z=235.922416,
2024-05-08 15:29:25:729,id=386496144C781D77536130A25FC15593_0 x=331672.487797 y=423588.305903 z=238.371562,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331569.109932 y=423448.159202 z=235.942046,
2024-05-08 15:29:25:757,id=386496144C781D77536130A25FC15593_0 x=331671.915949 y=423588.71606 z=238.389367,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331568.568932 y=423448.609018 z=235.961183,
2024-05-08 15:29:25:782,id=386496144C781D77536130A25FC15593_0 x=331671.399595 y=423589.086413 z=238.405448,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331568.080439 y=423449.015176 z=235.978459,
2024-05-08 15:29:25:810,id=386496144C781D77536130A25FC15593_0 x=331670.838495 y=423589.488861 z=238.422917,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331567.54962 y=423449.456528 z=235.997229,
2024-05-08 15:29:25:841,id=386496144C781D77536130A25FC15593_0 x=331670.185439 y=423589.957264 z=238.44325,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331566.931804 y=423449.970212 z=236.019081,
2024-05-08 15:29:25:868,id=386496144C781D77536130A25FC15593_0 x=331669.648627 y=423590.342291 z=238.459966,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331566.423942 y=423450.392476 z=236.03704,
2024-05-08 15:29:25:892,id=386496144C781D77536130A25FC15593_0 x=331669.165784 y=423590.688609 z=238.475002,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331565.967166 y=423450.772264 z=236.053198,
2024-05-08 15:29:25:919,id=386496144C781D77536130A25FC15593_0 x=331668.605346 y=423591.090582 z=238.492452,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331565.436955 y=423451.213109 z=236.071956,
2024-05-08 15:29:25:948,id=386496144C781D77536130A25FC15593_0 x=331668.037831 y=423591.497631 z=238.510115,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331564.900063 y=423451.659509 z=236.090943,
2024-05-08 15:29:25:974,id=386496144C781D77536130A25FC15593_0 x=331667.519924 y=423591.869099 z=238.526247,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331564.410104 y=423452.066887 z=236.108268,
2024-05-08 15:29:26:000,id=386496144C781D77536130A25FC15593_0 x=331666.965002 y=423592.267115 z=238.543527,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331563.885151 y=423452.503361 z=236.126837,
2024-05-08 15:29:26:032,id=386496144C781D77536130A25FC15593_0 x=331666.325374 y=423592.725887 z=238.563446,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331563.280007 y=423453.00651 z=236.148238,
2024-05-08 15:29:26:056,id=386496144C781D77536130A25FC15593_0 x=331665.834863 y=423593.077704 z=238.578711,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331562.815968 y=423453.392336 z=236.164649,
2024-05-08 15:29:26:084,id=386496144C781D77536130A25FC15593_0 x=331665.269931 y=423593.482901 z=238.5963,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331562.281505 y=423453.836717 z=236.183554,
2024-05-08 15:29:26:109,id=386496144C781D77536130A25FC15593_0 x=331664.760707 y=423593.84814 z=238.612156,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331561.799768 y=423454.237258 z=236.200593,
2024-05-08 15:29:26:133,id=386496144C781D77536130A25FC15593_0 x=331664.259191 y=423594.207852 z=238.627778,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331561.325315 y=423454.631744 z=236.217378,
2024-05-08 15:29:26:158,id=386496144C781D77536130A25FC15593_0 x=331663.757856 y=423594.567433 z=238.643383,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331560.851008 y=423455.026108 z=236.234146,
2024-05-08 15:29:26:185,id=386496144C781D77536130A25FC15593_0 x=331663.210567 y=423594.959975 z=238.660423,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331560.333256 y=423455.456595 z=236.252464,
2024-05-08 15:29:26:209,id=386496144C781D77536130A25FC15593_0 x=331662.713577 y=423595.31644 z=238.675893,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331559.863086 y=423455.847518 z=236.269095,
2024-05-08 15:29:26:236,id=386496144C781D77536130A25FC15593_0 x=331662.191492 y=423595.690905 z=238.692154,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331559.369182 y=423456.258176 z=236.286559,
2024-05-08 15:29:26:261,id=386496144C781D77536130A25FC15593_0 x=331661.676364 y=423596.060378 z=238.708189,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331558.881867 y=423456.663355 z=236.303801,
2024-05-08 15:29:26:287,id=386496144C781D77536130A25FC15593_0 x=331661.139628 y=423596.445352 z=238.724905,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331558.374071 y=423457.085564 z=236.321758,
2024-05-08 15:29:26:313,id=386496144C781D77536130A25FC15593_0 x=331660.627822 y=423596.812443 z=238.74084,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331557.889861 y=423457.488162 z=236.338886,
2024-05-08 15:29:26:340,id=386496144C781D77536130A25FC15593_0 x=331660.07197 y=423597.211127 z=238.758151,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331557.364001 y=423457.92539 z=236.357487,
2024-05-08 15:29:26:365,id=386496144C781D77536130A25FC15593_0 x=331659.556287 y=423597.580999 z=238.774206,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331556.876156 y=423458.33101 z=236.374733,
2024-05-08 15:29:26:396,id=386496144C781D77536130A25FC15593_0 x=331658.931913 y=423598.02883 z=238.793644,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331556.28549 y=423458.822121 z=236.39563,
2024-05-08 15:29:26:423,id=386496144C781D77536130A25FC15593_0 x=331658.395075 y=423598.413876 z=238.81036,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331555.777594 y=423459.244412 z=236.41359,
2024-05-08 15:29:26:446,id=386496144C781D77536130A25FC15593_0 x=331657.904306 y=423598.765879 z=238.825635,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331555.313302 y=423459.63045 z=236.430008,
2024-05-08 15:29:26:471,id=386496144C781D77536130A25FC15593_0 x=331657.389985 y=423599.134775 z=238.841656,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331554.826736 y=423460.035006 z=236.447222,
2024-05-08 15:29:26:498,id=386496144C781D77536130A25FC15593_0 x=331656.856896 y=423599.517131 z=238.858251,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331554.322413 y=423460.454327 z=236.465054,
2024-05-08 15:29:26:522,id=386496144C781D77536130A25FC15593_0 x=331656.375127 y=423599.862679 z=238.873252,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331553.866653 y=423460.83327 z=236.481177,
2024-05-08 15:29:26:552,id=386496144C781D77536130A25FC15593_0 x=331655.753002 y=423600.308897 z=238.892627,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331553.278079 y=423461.322641 z=236.501995,
2024-05-08 15:29:26:579,id=386496144C781D77536130A25FC15593_0 x=331655.22817 y=423600.685331 z=238.908967,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331552.781578 y=423461.735459 z=236.519552,
2024-05-08 15:29:26:603,id=386496144C781D77536130A25FC15593_0 x=331654.732849 y=423601.040599 z=238.924387,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331552.312959 y=423462.125093 z=236.536131,
2024-05-08 15:29:26:630,id=386496144C781D77536130A25FC15593_0 x=331654.1695 y=423601.44466 z=238.941927,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331551.780005 y=423462.568219 z=236.554981,
2024-05-08 15:29:26:660,id=386496144C781D77536130A25FC15593_0 x=331653.577535 y=423601.869246 z=238.960362,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331551.220009 y=423463.033829 z=236.574783,
2024-05-08 15:29:26:687,id=386496144C781D77536130A25FC15593_0 x=331653.033906 y=423602.259162 z=238.977286,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331550.705691 y=423463.461461 z=236.592977,
2024-05-08 15:29:26:716,id=386496144C781D77536130A25FC15593_0 x=331652.451321 y=423602.67702 z=238.995426,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331550.15457 y=423463.919692 z=236.612474,
2024-05-08 15:29:26:738,id=386496144C781D77536130A25FC15593_0 x=331651.97943 y=423603.015483 z=239.010117,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331549.708115 y=423464.290898 z=236.62826,
2024-05-08 15:29:26:766,id=386496144C781D77536130A25FC15593_0 x=331651.410184 y=423603.423773 z=239.027841,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331549.169569 y=423464.738674 z=236.647308,
2024-05-08 15:29:26:792,id=386496144C781D77536130A25FC15593_0 x=331650.876333 y=423603.806677 z=239.044467,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331548.664545 y=423465.158577 z=236.665166,
2024-05-08 15:29:26:817,id=386496144C781D77536130A25FC15593_0 x=331650.372203 y=423604.168263 z=239.060163,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331548.187603 y=423465.555132 z=236.682035,
2024-05-08 15:29:26:842,id=386496144C781D77536130A25FC15593_0 x=331649.875592 y=423604.524456 z=239.075623,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331547.71779 y=423465.94576 z=236.698656,
2024-05-08 15:29:26:870,id=386496144C781D77536130A25FC15593_0 x=331649.308264 y=423604.93137 z=239.093288,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331547.181069 y=423466.392018 z=236.717638,
2024-05-08 15:29:26:894,id=386496144C781D77536130A25FC15593_0 x=331648.824545 y=423605.278317 z=239.108349,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331546.723442 y=423466.772513 z=236.733827,
2024-05-08 15:29:26:920,id=386496144C781D77536130A25FC15593_0 x=331648.275597 y=423605.672049 z=239.125444,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331546.204118 y=423467.204307 z=236.75219,
2024-05-08 15:29:26:947,id=386496144C781D77536130A25FC15593_0 x=331647.744191 y=423606.053198 z=239.14199,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331545.701407 y=423467.622287 z=236.76997,
2024-05-08 15:29:26:973,id=386496144C781D77536130A25FC15593_0 x=331647.234392 y=423606.418851 z=239.157866,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331545.219094 y=423468.023307 z=236.787025,
2024-05-08 15:29:26:998,id=386496144C781D77536130A25FC15593_0 x=331646.710713 y=423606.794458 z=239.174171,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331544.723662 y=423468.435236 z=236.804551,
2024-05-08 15:29:27:025,id=386496144C781D77536130A25FC15593_0 x=331646.151589 y=423607.195488 z=239.191581,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331544.194705 y=423468.875039 z=236.82326,
2024-05-08 15:29:27:051,id=386496144C781D77536130A25FC15593_0 x=331645.617459 y=423607.578592 z=239.208211,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331543.689397 y=423469.295178 z=236.841133,
2024-05-08 15:29:27:078,id=386496144C781D77536130A25FC15593_0 x=331645.078107 y=423607.965441 z=239.225001,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331543.179166 y=423469.719412 z=236.859178,
2024-05-08 15:29:27:103,id=386496144C781D77536130A25FC15593_0 x=331644.564271 y=423608.333989 z=239.240995,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331542.693064 y=423470.123582 z=236.876374,
2024-05-08 15:29:27:129,id=386496144C781D77536130A25FC15593_0 x=331644.031468 y=423608.716141 z=239.257586,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331542.188991 y=423470.542696 z=236.894204,
2024-05-08 15:29:27:155,id=386496144C781D77536130A25FC15593_0 x=331643.509602 y=423609.090448 z=239.273837,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331541.695289 y=423470.953186 z=236.911662,
2024-05-08 15:29:27:183,id=386496144C781D77536130A25FC15593_0 x=331642.963501 y=423609.482138 z=239.290842,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331541.178679 y=423471.382722 z=236.929935,
2024-05-08 15:29:27:204,id=386496144C781D77536130A25FC15593_0 x=331642.508366 y=423609.808582 z=239.305008,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331540.748082 y=423471.740744 z=236.945165,
2024-05-08 15:29:27:232,id=386496144C781D77536130A25FC15593_0 x=331641.941023 y=423610.215507 z=239.322678,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331540.211322 y=423472.187034 z=236.964149,
2024-05-08 15:29:27:259,id=386496144C781D77536130A25FC15593_0 x=331641.401832 y=423610.602241 z=239.339469,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331539.701233 y=423472.611149 z=236.98219,
2024-05-08 15:29:27:283,id=386496144C781D77536130A25FC15593_0 x=331640.907762 y=423610.956612 z=239.354849,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331539.233846 y=423472.999759 z=236.998722,
2024-05-08 15:29:27:309,id=386496144C781D77536130A25FC15593_0 x=331640.389972 y=423611.327995 z=239.370975,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331538.743989 y=423473.407052 z=237.016044,
2024-05-08 15:29:27:335,id=386496144C781D77536130A25FC15593_0 x=331639.840403 y=423611.722172 z=239.388085,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331538.224056 y=423473.839352 z=237.034431,
2024-05-08 15:29:27:359,id=386496144C781D77536130A25FC15593_0 x=331639.362116 y=423612.065223 z=239.402976,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331537.771583 y=423474.215562 z=237.05044,
2024-05-08 15:29:27:405,id=386496144C781D77536130A25FC15593_0 x=331638.611616 y=423612.603517 z=239.426342,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331537.06157 y=423474.805904 z=237.075552,
2024-05-08 15:29:27:432,id=386496144C781D77536130A25FC15593_0 x=331637.904902 y=423613.110406 z=239.448349,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331536.393001 y=423475.361788 z=237.099196,
2024-05-08 15:29:27:463,id=386496144C781D77536130A25FC15593_0 x=331637.262505 y=423613.571164 z=239.468353,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331535.785243 y=423475.86711 z=237.120696,
2024-05-08 15:29:27:488,id=386496144C781D77536130A25FC15593_0 x=331636.728514 y=423613.954168 z=239.484972,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331535.280056 y=423476.287149 z=237.138565,
2024-05-08 15:29:27:515,id=386496144C781D77536130A25FC15593_0 x=331636.211888 y=423614.324717 z=239.501063,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331534.791318 y=423476.693512 z=237.155843,
2024-05-08 15:29:27:541,id=386496144C781D77536130A25FC15593_0 x=331635.671845 y=423614.712061 z=239.517878,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331534.280441 y=423477.118282 z=237.17392,
2024-05-08 15:29:27:569,id=386496144C781D77536130A25FC15593_0 x=331635.107227 y=423615.117032 z=239.535452,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331533.746265 y=423477.562424 z=237.19281,
2024-05-08 15:29:27:592,id=386496144C781D77536130A25FC15593_0 x=331634.619877 y=423615.466583 z=239.550634,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331533.285201 y=423477.945777 z=237.209117,
2024-05-08 15:29:27:620,id=386496144C781D77536130A25FC15593_0 x=331634.069365 y=423615.861437 z=239.567774,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331532.764408 y=423478.378792 z=237.227535,
2024-05-08 15:29:27:645,id=386496144C781D77536130A25FC15593_0 x=331633.556152 y=423616.229537 z=239.583749,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331532.278887 y=423478.78248 z=237.244707,
2024-05-08 15:29:27:673,id=386496144C781D77536130A25FC15593_0 x=331632.996031 y=423616.631283 z=239.601195,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331531.74899 y=423479.223064 z=237.26345,
2024-05-08 15:29:27:701,id=386496144C781D77536130A25FC15593_0 x=331632.424559 y=423617.04117 z=239.618983,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331531.208337 y=423479.672591 z=237.282576,
2024-05-08 15:29:27:727,id=386496144C781D77536130A25FC15593_0 x=331631.895457 y=423617.420667 z=239.635459,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331530.707792 y=423480.088771 z=237.300275,
2024-05-08 15:29:27:754,id=386496144C781D77536130A25FC15593_0 x=331631.338227 y=423617.820339 z=239.652815,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331530.180624 y=423480.527086 z=237.31892,
2024-05-08 15:29:27:782,id=386496144C781D77536130A25FC15593_0 x=331630.768741 y=423618.228801 z=239.670544,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331529.641865 y=423480.975039 z=237.33798,
2024-05-08 15:29:27:808,id=386496144C781D77536130A25FC15593_0 x=331630.232349 y=423618.613528 z=239.687244,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331529.134418 y=423481.396957 z=237.355921,
2024-05-08 15:29:27:834,id=386496144C781D77536130A25FC15593_0 x=331629.717115 y=423618.983078 z=239.703284,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331528.646987 y=423481.802233 z=237.373166,
2024-05-08 15:29:27:860,id=386496144C781D77536130A25FC15593_0 x=331629.174563 y=423619.372222 z=239.720179,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331528.133712 y=423482.228997 z=237.391312,
2024-05-08 15:29:27:889,id=386496144C781D77536130A25FC15593_0 x=331628.602011 y=423619.782884 z=239.738003,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331527.592036 y=423482.679375 z=237.410481,
2024-05-08 15:29:27:914,id=386496144C781D77536130A25FC15593_0 x=331628.100529 y=423620.14257 z=239.753614,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331527.11764 y=423483.073813 z=237.427252,
2024-05-08 15:29:27:943,id=386496144C781D77536130A25FC15593_0 x=331627.500695 y=423620.5728 z=239.772293,id=D66B80DC42C2BB333A7B40A5B1E7B370_0 x=331526.550157 y=423483.545648 z=237.447326,
